nInp,g,rGGin,rGinGb,Delay,N_AL,DNI,SNI,TH,N,MeanANC1,StdANC1,MeanANC2,StdANC2,MeanANC3,StdANC3,MeanANC4,StdANC4,MeanANC5,StdANC5,MeanANC6,StdANC6,MeanANC7,StdANC7,MeanA,StdA,SuccA,MeanASD1,StdASD1,SuccASD1,MeanASD2,StdASD2,SuccASD2,MeanASD3,StdASD3,SuccASD3,MeanASD4,StdASD4,SuccASD4,MeanASD5,StdASD5,SuccASD5,MeanASD6,StdASD6,SuccASD6,MaxOutSD1,StdMO1,MaxOutSD2,StdMO2,MaxOutSD3,StdMO3,MaxOutSD4,StdMO4,MaxOutSD5,StdMO5,MaxOutSD6,StdMO6,ReactTimesSD1,StdRT1,ReactTimesSD2,StdRT2,ReactTimesSD3,StdRT3,ReactTimesSD4,StdRT4,ReactTimesSD5,StdRT5,ReactTimesSD6,StdRT6,NeuroPercSD1,StdNP1,NeuroPercSD2,StdNP2,NeuroPercSD3,StdNP3,NeuroPercSD4,StdNP4,NeuroPercSD5,StdNP5,NeuroPercSD6,StdNP6,Wrs1,StdW1,Wrs2,StdW2,Wrs3,StdW3,Wrs4,StdW4,Wrs5,StdW5,Wrs6,StdW6,Wrs7,StdW7,WrsC1,StdWC1,WrsC2,StdWC2,WrsC3,StdWC3,WrsC4,StdWC4,WrsC5,StdWC5,WrsC6,StdWC6,WrsC7,StdWC7,PercError,StdPE,EVPC1,StdEV1,MBA,StdMBA,MBRt,StdMBRt,MBANC,StdMBANC,MBCorr,StdMBCorr,MBAll,StdMBAll,PercAnsw,StdPA
7,0.05,0.01,0,0.01,20,0,0.95,0.5,100,0.944866,0.0154893,0.92176,0.0220229,0.890951,0.0257173,0.874142,0.0256606,0.892952,0.0282731,0.925657,0.0256949,0.948507,0.0129832,0.935337,0.0123136,1,0.889466,0.0209279,0.229167,0.933297,0.0152888,0.979167,0.944328,0.0181584,0.979167,0.947639,0.0194482,0.979167,0.943125,0.0244215,0.958333,0.954167,0.0335066,0.854167,0.688375,0.0201073,0.8672,0.027993,1.04568,0.033564,1.25782,0.0465855,1.55167,0.0463287,2.009,0.0620926,0.604521,0.0312259,0.475246,0.0239794,0.358149,0.0224597,0.279093,0.01315,0.230404,0.00992932,0.198571,0.00845151,0.230746,0.015616,0.281527,0.0193009,0.329704,0.0207972,0.439364,0.0238867,0.532314,0.0260853,0.731235,0.0260247,2.67563E-08,1.28897E-07,0.0005024,0.00134821,0.0140747,0.0319195,0.0338528,0.0447724,0.0205556,0.0378773,0.000177575,0.000445804,2.98402E-08,1.42636E-07,1.37477E-83,9.52465E-83,1.12571E-10,7.79904E-10,0.000956938,0.00628477,0.00136681,0.00644662,0.000409869,0.00169165,4.33118E-16,1.86892E-15,1.75384E-91,1.18721E-90,0.17703,0.0358405,22.0333,1.48891,0.0416667,0.201941,1,0,0.625,0.489246,0.979167,0.144338,0.0416667,0.201941,0.945496,0.0103906
7,0.05,0.01,0,0.01,20,0,1,0.5,100,0.950667,0.0145078,0.924063,0.0226896,0.88768,0.0292853,0.870266,0.0263322,0.889365,0.028396,0.928185,0.0249189,0.954395,0.0121056,0.939631,0.0116611,1,0.890539,0.0211999,0.291667,0.937147,0.0157432,0.979167,0.949264,0.0175053,0.979167,0.9525,0.0191855,1,0.949583,0.0224042,0.958333,0.95875,0.0317989,0.916667,0.66405,0.0205078,0.826403,0.0282894,0.989024,0.0337658,1.18536,0.0467993,1.46223,0.0464014,1.9024,0.0618167,0.626925,0.0304964,0.508156,0.025777,0.39218,0.0252438,0.298878,0.0152687,0.24256,0.0107708,0.206771,0.00799297,0.233342,0.0158075,0.282439,0.0193217,0.326583,0.0207444,0.434981,0.0237562,0.525933,0.0259539,0.72051,0.026345,3.5482E-08,1.68753E-07,0.000856369,0.00214233,0.0178014,0.0340162,0.044777,0.0506083,0.0286062,0.0460797,0.000298803,0.000733783,4.69175E-08,2.40389E-07,4.58694E-80,3.17793E-79,1.51609E-08,1.05032E-07,0.00327717,0.0178153,0.00564844,0.0193469,0.00237128,0.00853171,1.92892E-13,9.90534E-13,3.10737E-88,1.51383E-87,0.18413,0.0364564,21.9581,1.48571,0.0208333,0.144338,1,0,0.708333,0.45934,0.979167,0.144338,0.0208333,0.144338,0.928571,0.0135686
7,0.05,0.01,0,0.01,20,0,1.05,0.5,100,0.956412,0.0141175,0.926623,0.0218386,0.884355,0.0311266,0.864752,0.0256894,0.885588,0.0301502,0.930828,0.0270077,0.959876,0.0121133,0.94386,0.0117624,1,0.890978,0.0212393,0.291667,0.940483,0.0155926,1,0.953517,0.0171904,1,0.959017,0.0183468,1,0.955417,0.0211337,0.979167,0.96375,0.0296522,0.958333,0.641507,0.0208758,0.78905,0.0284973,0.937348,0.0338865,1.11936,0.0468864,1.38056,0.0463805,1.80442,0.0614491,0.646434,0.028632,0.540621,0.0272165,0.426687,0.0289798,0.321263,0.0172545,0.255835,0.0114047,0.214763,0.00815046,0.235697,0.0159901,0.283199,0.0193232,0.323554,0.0206757,0.430564,0.0236134,0.519633,0.0258151,0.710094,0.0266251,4.6696E-08,2.03606E-07,0.00163654,0.00394432,0.0232563,0.0358713,0.0527607,0.049077,0.0325371,0.0450282,0.000557251,0.00109869,8.13982E-08,4.38061E-07,1.03698E-76,7.18443E-76,6.82449E-07,4.72713E-06,0.00628023,0.0249363,0.0139251,0.0350194,0.0076455,0.0265065,3.17809E-11,1.76823E-10,2.47929E-84,1.63219E-83,0.190931,0.03702,21.8857,1.48248,0.0208333,0.144338,1,0,0.729167,0.449093,0.979167,0.144338,0.0208333,0.144338,0.91006,0.017284
7,0.05,0.01,0,0.01,20,0,1.1,0.5,100,0.960793,0.0134803,0.929253,0.0221722,0.880606,0.0367854,0.859688,0.0287041,0.881772,0.0324243,0.933931,0.0268845,0.964194,0.0115338,0.947401,0.0116745,1,0.892749,0.0237948,0.291667,0.943056,0.0157863,0.979167,0.958427,0.0166442,1,0.963301,0.0170096,1,0.960625,0.021478,0.979167,0.96625,0.0286301,0.958333,0.620557,0.0212226,0.754815,0.028657,0.890141,0.0339123,1.05912,0.0468698,1.30582,0.0462798,1.71419,0.0610281,0.662755,0.0292399,0.56647,0.026857,0.463936,0.03345,0.346482,0.020515,0.269656,0.0125635,0.222063,0.00886899,0.237835,0.0161627,0.283802,0.0193109,0.32064,0.0206289,0.42615,0.0234849,0.513413,0.0256743,0.699978,0.0268689,5.38612E-08,2.22539E-07,0.00265827,0.00606639,0.0293581,0.0369394,0.0573436,0.0473063,0.0337634,0.0419498,0.000903951,0.0016671,9.86971E-08,4.82353E-07,1.55925E-73,1.08028E-72,1.14957E-05,7.95764E-05,0.00677598,0.0275416,0.0185485,0.0432628,0.011784,0.0357184,2.10435E-09,1.22904E-08,2.53363E-80,1.75046E-79,0.197445,0.0375443,21.8163,1.47925,0.0208333,0.144338,1,0,0.8125,0.394443,0.979167,0.144338,0.0208333,0.144338,0.889087,0.0202707
7,0.05,0.01,0,0.01,20,0,1.15,0.5,100,0.965229,0.0117534,0.929804,0.0223783,0.875259,0.0400737,0.854975,0.0296557,0.877334,0.0346652,0.93517,0.0295895,0.968185,0.011277,0.950741,0.0112679,1,0.893655,0.0254976,0.333333,0.945929,0.0161784,0.979167,0.961698,0.0156957,1,0.968163,0.0162774,1,0.965833,0.0204037,1,0.969167,0.0270408,0.979167,0.601046,0.0215336,0.723379,0.0287759,0.846946,0.0338882,1.00404,0.046758,1.23729,0.0461329,1.63092,0.0605633,0.681578,0.0320666,0.589447,0.0291342,0.496849,0.0336972,0.373814,0.0245813,0.284319,0.0135727,0.229863,0.00894904,0.239773,0.0163244,0.284277,0.0192577,0.31783,0.0206157,0.421743,0.0233434,0.507281,0.0255271,0.690152,0.0270795,6.75229E-08,2.6667E-07,0.00417147,0.00906572,0.0373799,0.0411815,0.0691906,0.050634,0.0423137,0.0457428,0.00145841,0.00259375,1.21395E-07,5.38203E-07,1.46662E-70,1.0161E-69,0.000104756,0.000724,0.00311465,0.010021,0.0153828,0.0334232,0.0123738,0.0330546,6.26648E-08,3.72703E-07,1.6877E-76,1.1691E-75,0.203685,0.0380401,21.75,1.47599,0.0208333,0.144338,1,0,0.833333,0.376622,0.958333,0.201941,0.0208333,0.144338,0.865536,0.0250191
7,0.05,0.01,0,0.01,20,0,1.2,0.5,100,0.968789,0.0114146,0.930438,0.0242617,0.869345,0.0438329,0.84907,0.0347887,0.872033,0.0401836,0.934225,0.0309601,0.971709,0.0115052,0.953447,0.0110823,1,0.89532,0.0257798,0.395833,0.946837,0.0158919,0.979167,0.965048,0.0148895,1,0.97077,0.0172679,1,0.968958,0.0197042,1,0.97375,0.0254847,0.979167,0.582827,0.021822,0.694482,0.0288719,0.80736,0.0338014,0.953603,0.0465819,1.17435,0.0459299,1.5539,0.0600507,0.697214,0.0343518,0.606576,0.0258755,0.52788,0.0329507,0.40639,0.0304947,0.300129,0.0147667,0.238304,0.00967004,0.241524,0.0164778,0.284595,0.0191894,0.315113,0.0206325,0.417372,0.023197,0.501248,0.0253719,0.680607,0.0272594,8.77722E-08,3.44585E-07,0.00596161,0.0128256,0.0476379,0.0501405,0.0798025,0.0576072,0.0502186,0.0512117,0.00211416,0.00346443,1.5378E-07,6.14393E-07,1.01893E-67,7.05934E-67,0.000478947,0.00329332,0.00325208,0.00988098,0.0156869,0.0306485,0.0129537,0.030362,1.05468E-06,6.35524E-06,7.24311E-73,5.01811E-72,0.209663,0.0385159,21.6869,1.47274,0,0,0.979167,0.144338,0.833333,0.376622,0.958333,0.201941,0,0,0.840496,0.0284129
7,0.05,0.01,0,0.01,20,0,1.25,0.5,100,0.972247,0.0105744,0.92857,0.0286836,0.864598,0.0455715,0.843393,0.0405875,0.86488,0.041937,0.934688,0.0320756,0.974446,0.0107995,0.956058,0.0105438,1,0.897147,0.0255241,0.4375,0.948411,0.0164428,1,0.966748,0.0154693,1,0.973208,0.0157343,1,0.973333,0.0180228,1,0.9775,0.0246248,0.979167,0.565789,0.0220615,0.667842,0.0289551,0.771025,0.0336348,0.907318,0.0463575,1.11644,0.0456814,1.48256,0.0594929,0.717992,0.0378523,0.625131,0.0280994,0.55594,0.0349874,0.438182,0.0334444,0.317479,0.0164624,0.247313,0.0101004,0.243109,0.016622,0.284788,0.0191067,0.312516,0.0206501,0.413026,0.0230462,0.49531,0.0252161,0.671331,0.0274124,1.11949E-07,4.14668E-07,0.00866934,0.018883,0.0535946,0.0520561,0.085809,0.0602136,0.0575258,0.053878,0.00316559,0.00481143,2.80474E-07,1.2389E-06,7.06193E-65,4.89265E-64,0.00142768,0.00969505,0.00705355,0.0221945,0.020586,0.035647,0.0155348,0.0318568,9.1671E-06,5.44494E-05,3.05533E-69,2.11679E-68,0.215392,0.038979,21.6269,1.46947,0.0208333,0.144338,0.979167,0.144338,0.854167,0.356674,0.958333,0.201941,0.0208333,0.144338,0.814206,0.0308674
7,0.05,0.01,0,0.01,20,0,1.3,0.5,100,0.975813,0.0110934,0.928961,0.0294119,0.862112,0.0558918,0.83123,0.0444618,0.8585,0.0443531,0.93444,0.0347442,0.977245,0.0107004,0.958839,0.0109267,1,0.900334,0.0260885,0.5,0.951045,0.0175222,1,0.968144,0.0163317,1,0.976844,0.0156329,1,0.97625,0.0180572,1,0.980417,0.0224042,0.979167,0.549806,0.0222775,0.643229,0.0290069,0.737631,0.0334166,0.864758,0.0460791,1.06307,0.0453934,1.41633,0.0589059,0.736648,0.0375673,0.641593,0.0271386,0.583393,0.0376048,0.469957,0.03765,0.335388,0.0193628,0.25615,0.0102063,0.244539,0.0167613,0.284868,0.0190224,0.310063,0.0206619,0.408704,0.0228997,0.489473,0.0250701,0.662316,0.0275414,1.47676E-07,4.80333E-07,0.0119344,0.0245694,0.0676857,0.064311,0.0966691,0.0650647,0.0680704,0.0614686,0.00477577,0.00649561,4.36872E-07,1.72276E-06,3.21561E-62,2.22784E-61,0.00297721,0.0196336,0.013786,0.0373492,0.0288954,0.0462523,0.0213752,0.0386375,5.42853E-05,0.000315206,7.82486E-66,5.42122E-65,0.220882,0.0394349,21.5701,1.46621,0.0208333,0.144338,0.979167,0.144338,0.854167,0.356674,0.9375,0.244623,0.0208333,0.144338,0.787321,0.0348762
7,0.05,0.01,0,0.01,20,0.05,0,0.5,100,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1.00195,0.0043287,2.00386,0.00878481,3.00593,0.0138636,4.00797,0.016685,5.00948,0.0205604,6.00859,0.0223713,0.218196,0.000686776,0.160813,0.000350303,0.140024,3.25994E-05,0.126882,0.000652508,0.118227,0.000705522,0.110204,2.88675E-05,0.151848,0.0112863,0.257235,0.0176854,0.378097,0.0237076,0.494224,0.0259272,0.633368,0.0284409,0.966076,0.0095389,1.04411E-09,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,1.04411E-09,2.08984E-25,7.95456E-207,0,2.47645E-210,0,2.47645E-210,0,1.20392E-210,0,2.47645E-210,0,2.47645E-210,0,7.95044E-207,0,0.0134275,0.00350716,23.2045,1.53405,0,0,1,0,0,0,1,0,0,0,1,0
7,0.05,0.01,0,0.01,20,0.05,0.05,0.5,100,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1.11149,0.00619016,2.08861,0.01085,3.06651,0.0176176,4.04493,0.0233001,5.0287,0.0249539,6.01558,0.0310636,0.220947,0.00123772,0.162981,0.000692722,0.140303,0.000637516,0.126729,0.000686707,0.117281,0.000667372,0.109733,0.000875514,0.152812,0.0110287,0.257552,0.017679,0.377786,0.0236134,0.493915,0.0258303,0.632452,0.0285055,0.962019,0.00996133,1.04411E-09,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,1.04411E-09,2.08984E-25,7.95456E-207,0,2.47645E-210,0,2.47645E-210,0,1.20392E-210,0,2.47645E-210,0,2.47645E-210,0,7.95044E-207,0,0.0146266,0.00353277,23.1961,1.53038,0,0,1,0,0,0,1,0,0,0,1,0
7,0.05,0.01,0,0.01,20,0.05,0.1,0.5,100,0.999792,0.00081541,0.999687,0.00122312,1,0,0.999792,0.0010097,0.999687,0.00122312,0.999792,0.0010097,0.999931,0.000481125,0.999801,0.000449562,1,0.999931,0.000481125,1,0.999917,0.00057735,1,0.999792,0.0010097,1,0.999583,0.00163082,1,0.999583,0.00201941,1,1,0,1,1.17848,0.00845931,2.09672,0.0135578,3.01516,0.021769,3.93856,0.0258052,4.87521,0.0299899,5.82887,0.0392171,0.227125,0.00209829,0.166341,0.00109994,0.142843,0.00108994,0.128946,0.00111212,0.119452,0.00110511,0.111333,0.00154056,0.1555,0.0112549,0.257988,0.0177845,0.376846,0.0235547,0.49325,0.0257986,0.630239,0.0284147,0.952415,0.0109381,1.04411E-09,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,1.04411E-09,2.08984E-25,7.95456E-207,0,2.47797E-210,0,2.47645E-210,0,1.20392E-210,0,2.47645E-210,0,2.49216E-210,0,7.95046E-207,0,0.0185806,0.00436947,23.1764,1.52793,0,0,1,0,0,0,1,0,0,0,1,0
7,0.05,0.01,0,0.01,20,0.05,0.15,0.5,100,0.993958,0.00449093,0.99375,0.00569621,0.99375,0.00569621,0.993646,0.00502542,0.993437,0.00427216,0.993542,0.00412031,0.993264,0.00448215,0.993773,0.00247575,1,0.992569,0.00358877,1,0.994167,0.00459108,1,0.99375,0.00540882,1,0.994028,0.00571003,1,0.994792,0.00651988,1,0.993333,0.0119098,1,1.19961,0.0124996,2.03659,0.0199291,2.87212,0.0300651,3.71885,0.0340362,4.58955,0.0422806,5.4964,0.055076,0.233974,0.00369947,0.170047,0.00169192,0.145761,0.00199575,0.131564,0.00178404,0.121913,0.00177879,0.112938,0.00218745,0.159551,0.0115753,0.258702,0.0179352,0.375291,0.0234313,0.492115,0.0257559,0.626952,0.0282814,0.93998,0.0122894,1.04411E-09,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.59768E-10,2.08984E-25,7.61192E-10,9.87177E-12,1.04553E-09,9.87177E-12,7.98471E-207,0,3.276E-209,0,2.63476E-210,0,1.24386E-210,0,2.5035E-210,0,1.20386E-206,0,1.99866E-206,0,0.0261907,0.00640331,23.1463,1.5251,0,0,1,0,0.145833,0.356674,1,0,0,0,1,0
7,0.05,0.01,0,0.01,20,0.05,0.2,0.5,100,0.980139,0.00858715,0.975,0.0102625,0.974896,0.0121379,0.975,0.00967559,0.976875,0.00943201,0.978021,0.00977075,0.979028,0.00991592,0.9793,0.00580293,1,0.972361,0.00768648,1,0.978333,0.00872593,1,0.979271,0.0101053,1,0.98,0.0120676,1,0.98375,0.0134678,1,0.982083,0.0215326,1,1.18407,0.0173016,1.93086,0.0273739,2.67407,0.0391281,3.43545,0.0440088,4.23219,0.0556605,5.08578,0.0727519,0.241878,0.00645282,0.173311,0.0033947,0.148733,0.00325214,0.134111,0.00268625,0.124471,0.00281183,0.11465,0.0032542,0.164489,0.0119939,0.259651,0.0181655,0.373093,0.0232721,0.490483,0.0257013,0.6228,0.0281349,0.926166,0.0137853,1.04613E-09,1.39901E-11,7.66001E-10,2.0383E-11,7.70719E-10,2.66669E-11,7.68803E-10,2.2614E-11,7.63805E-10,8.64373E-12,7.7254E-10,7.05848E-11,1.05514E-09,7.05878E-11,3.35125E-199,0,2.09785E-191,0,2.09789E-191,0,4.45673E-189,0,4.45673E-189,0,4.71519E-196,0,4.59097E-196,0,0.0370458,0.00922847,23.1063,1.52194,0,0,1,0,0.208333,0.410414,1,0,0,0,1,0
7,0.05,0.01,0,0.01,20,0.05,0.25,0.5,100,0.960625,0.0113957,0.956454,0.0161379,0.956966,0.0166804,0.954783,0.0127492,0.954479,0.0158194,0.958125,0.0157313,0.959653,0.0124198,0.960295,0.00842665,1,0.94874,0.0123686,1,0.959417,0.011698,1,0.960833,0.0143042,1,0.964861,0.0160224,1,0.963333,0.019929,1,0.964583,0.0309398,0.9375,1.14437,0.0216555,1.80218,0.0336673,2.4544,0.0463373,3.13147,0.0520734,3.85445,0.0663658,4.65413,0.0879361,0.256863,0.0101246,0.178261,0.00464756,0.15228,0.00420109,0.1377,0.0038142,0.127125,0.00381367,0.116779,0.00465403,0.169764,0.0124707,0.260741,0.0184424,0.370282,0.0230824,0.488334,0.0256202,0.617917,0.0279867,0.91166,0.0152794,1.05542E-09,4.05069E-11,8.49688E-10,1.52209E-10,9.33169E-10,2.2081E-10,9.63786E-10,3.42816E-10,9.00197E-10,3.13136E-10,8.3088E-10,2.11753E-10,1.0852E-09,2.10331E-10,2.1304E-181,0,4.98566E-159,3.4539E-158,4.98566E-159,3.4539E-158,9.16565E-146,4.36644E-145,9.16565E-146,4.36644E-145,8.4842E-165,0,2.229E-178,0,0.0502281,0.0124363,23.0573,1.5185,0,0,0.979167,0.144338,0.166667,0.376622,1,0,0,0,0.99994,0.000232974
7,0.05,0.01,0,0.01,20,0.05,0.3,0.5,100,0.949236,0.0140791,0.941916,0.0190583,0.941208,0.0208991,0.938676,0.013986,0.93714,0.0203746,0.944006,0.0191704,0.947283,0.0154704,0.947385,0.011228,1,0.932533,0.0154878,0.979167,0.946083,0.016021,1,0.948125,0.0180903,1,0.951944,0.019202,1,0.952708,0.0214118,1,0.952917,0.0336413,0.895833,1.0918,0.0249193,1.66753,0.0381192,2.23617,0.0511233,2.83558,0.0573138,3.48984,0.0737168,4.23821,0.0995385,0.282616,0.0158663,0.187558,0.00686891,0.158763,0.00530066,0.142883,0.00464893,0.13185,0.00424921,0.120354,0.0061272,0.174894,0.0128987,0.261875,0.0187396,0.366905,0.0228446,0.48565,0.0255074,0.612411,0.0278299,0.896833,0.0166952,1.11278E-09,2.03648E-10,1.94928E-09,3.57501E-09,4.52417E-09,1.14462E-08,4.86013E-09,1.1236E-08,2.59322E-09,3.05713E-09,1.21059E-09,6.12445E-10,1.1661E-09,4.39281E-10,1.7406E-161,1.16499E-160,1.29782E-126,8.00344E-126,2.37114E-126,9.87344E-126,9.39476E-97,6.50724E-96,9.39476E-97,6.50724E-96,2.19819E-130,1.2009E-129,1.91501E-155,1.32676E-154,0.0648715,0.0157764,23,1.51482,0.0416667,0.201941,0.979167,0.144338,0.1875,0.394443,1,0,0,0,0.999187,0.00124237
7,0.05,0.01,0,0.01,20,0.05,0.35,0.5,100,0.942292,0.0164763,0.933609,0.0193238,0.929133,0.0224467,0.925664,0.0156972,0.923702,0.0226607,0.935021,0.0215441,0.939774,0.017289,0.939213,0.0125291,1,0.916855,0.017987,0.8125,0.940333,0.0166021,1,0.941146,0.0194674,0.958333,0.945694,0.0214372,0.979167,0.945417,0.0235163,0.9375,0.945833,0.0347534,0.8125,1.03538,0.0267979,1.53734,0.0409452,2.03231,0.0538577,2.56285,0.0601865,3.15553,0.0783126,3.85673,0.107626,0.315566,0.0224148,0.202453,0.00955216,0.167985,0.00684687,0.150325,0.00562745,0.137829,0.0051438,0.125521,0.00692203,0.179576,0.0133481,0.262969,0.0190365,0.36299,0.0225818,0.48242,0.0253803,0.606353,0.0276741,0.881898,0.0180003,1.29598E-09,6.10103E-10,5.43959E-08,2.62772E-07,3.3302E-07,1.36209E-06,3.33478E-07,1.34797E-06,5.82841E-08,1.57795E-07,4.66011E-09,5.71361E-09,1.41398E-09,9.24641E-10,2.03858E-140,1.41192E-139,7.32985E-83,5.07827E-82,7.33163E-83,5.07824E-82,3.13215E-59,2.16999E-58,3.13215E-59,2.16999E-58,1.71239E-89,1.18638E-88,1.4319E-135,9.92051E-135,0.0802911,0.0190767,22.9356,1.51096,0,0,0.958333,0.201941,0.166667,0.376622,1,0,0,0,0.997639,0.00220518
7,0.05,0.01,0,0.01,20,0.05,0.4,0.5,100,0.94039,0.0176266,0.929249,0.0207296,0.917873,0.0234569,0.912843,0.01945,0.91406,0.025322,0.930856,0.0214682,0.93831,0.0185547,0.935693,0.0135004,1,0.904361,0.0189823,0.645833,0.938826,0.0170794,0.979167,0.939375,0.0202806,0.958333,0.943056,0.0222582,0.9375,0.942292,0.0255359,0.854167,0.94625,0.0364735,0.8125,0.98084,0.0274179,1.41684,0.0425684,1.84833,0.0550811,2.31912,0.0613896,2.85759,0.0809529,3.51621,0.113036,0.350594,0.0264447,0.223029,0.0131792,0.180147,0.00866382,0.159644,0.00666142,0.14496,0.00572173,0.13205,0.00724166,0.183594,0.013783,0.263925,0.0193121,0.358596,0.0223411,0.478652,0.0252185,0.599811,0.0275165,0.866998,0.0191794,1.96978E-09,2.63803E-09,3.86331E-06,2.29966E-05,4.70388E-05,0.000271246,4.72139E-05,0.000271104,4.11766E-06,2.15389E-05,8.17706E-08,2.22316E-07,2.58242E-09,4.36208E-09,1.91211E-121,1.32475E-120,5.22458E-50,3.61969E-49,5.22824E-50,3.61964E-49,2.84979E-34,1.97411E-33,2.84979E-34,1.97411E-33,3.13221E-58,2.17006E-57,3.19505E-119,2.2136E-118,0.0959767,0.0222318,22.865,1.50697,0,0,0.979167,0.144338,0.3125,0.468417,1,0,0,0,0.994266,0.00373012
7,0.05,0.01,0,0.01,20,0.05,0.45,0.5,100,0.94246,0.016491,0.926337,0.0182457,0.909454,0.0232235,0.900871,0.0216975,0.905027,0.0275702,0.928314,0.0217388,0.940212,0.0184699,0.935137,0.0133943,1,0.893415,0.0208381,0.375,0.938764,0.0181975,0.979167,0.94156,0.019893,0.979167,0.945417,0.0212452,0.979167,0.944167,0.0267242,0.854167,0.9475,0.0339273,0.875,0.930963,0.0272797,1.3083,0.0432797,1.68541,0.0552862,2.10489,0.0614962,2.59601,0.082266,3.2164,0.116419,0.383312,0.0281921,0.250363,0.0173258,0.195783,0.0103589,0.170904,0.00748379,0.15395,0.00647673,0.13875,0.00820197,0.186889,0.014206,0.264638,0.0196345,0.353784,0.0220672,0.47438,0.0250189,0.592858,0.0273513,0.852209,0.0202299,4.43269E-09,1.06108E-08,0.000100114,0.000629683,0.000721166,0.00379988,0.000683197,0.00376714,6.39231E-05,0.00031629,1.78809E-06,6.38621E-06,1.02995E-08,4.70462E-08,5.57155E-106,3.86009E-105,3.66171E-29,2.5369E-28,3.77153E-29,2.53643E-28,5.18388E-19,3.57515E-18,5.18388E-19,3.57515E-18,2.02048E-36,1.39983E-35,1.26443E-106,8.76025E-106,0.111566,0.0251915,22.7895,1.5029,0,0,0.979167,0.144338,0.395833,0.494204,1,0,0,0,0.988909,0.00528437
7,0.05,0.01,0,0.01,20,0.05,0.5,0.5,100,0.945375,0.0160195,0.924305,0.0184994,0.901134,0.0251068,0.886755,0.0234684,0.894765,0.0266465,0.926834,0.0198393,0.944078,0.0184744,0.935919,0.013264,1,0.881092,0.021556,0.166667,0.93929,0.0172617,0.979167,0.945201,0.0199926,0.979167,0.948472,0.0210252,0.979167,0.950208,0.0226434,0.9375,0.95125,0.0347407,0.875,0.886573,0.0266779,1.21218,0.0431422,1.54263,0.0547834,1.91804,0.0609357,2.36791,0.0826657,2.95393,0.11817,0.414013,0.0277226,0.282997,0.0201825,0.215768,0.0114049,0.183903,0.00837295,0.164015,0.00683545,0.146592,0.00912243,0.189494,0.0146126,0.265032,0.0199838,0.348606,0.0217867,0.469623,0.0247859,0.585556,0.0271786,0.83759,0.0211668,1.373E-08,4.00734E-08,0.000799786,0.00475661,0.00334697,0.0133561,0.00293381,0.0126878,0.00041107,0.00174695,2.44546E-05,0.000108501,1.32838E-07,8.49714E-07,2.15562E-93,1.49346E-92,1.23177E-16,8.53393E-16,1.42162E-16,8.607E-16,2.55713E-10,1.63916E-09,2.55713E-10,1.63916E-09,4.89113E-22,3.38868E-21,4.84651E-96,3.35776E-95,0.126815,0.0279452,22.71,1.49878,0,0,1,0,0.541667,0.503534,1,0,0,0,0.982679,0.0068948
7,0.05,0.01,0,0.01,20,0.05,0.55,0.5,100,0.95031,0.0157359,0.922537,0.0193061,0.891705,0.0272745,0.873097,0.0257305,0.885101,0.0266073,0.924439,0.0191154,0.947769,0.0176974,0.936993,0.0130625,1,0.870795,0.0202702,0.125,0.940476,0.0159221,1,0.947562,0.0192897,1,0.953333,0.0202584,0.979167,0.953125,0.0234436,0.979167,0.956667,0.0323105,0.916667,0.847396,0.0260676,1.12803,0.0423555,1.41796,0.0537325,1.7555,0.0599972,2.16932,0.0824253,2.72431,0.118709,0.443531,0.0270964,0.316207,0.022129,0.238499,0.0139157,0.198703,0.00955187,0.174588,0.00737017,0.155183,0.00937701,0.191484,0.0149997,0.265058,0.0203875,0.343105,0.0215389,0.464424,0.0245386,0.57797,0.0269978,0.823189,0.0219989,3.73259E-08,1.16723E-07,0.00318032,0.0184202,0.00819962,0.0269716,0.00656002,0.0207864,0.00169827,0.00518783,0.000157165,0.000652711,7.64535E-07,5.13288E-06,1.61806E-83,1.12103E-82,1.68169E-09,1.16511E-08,2.07439E-09,1.1908E-08,1.30141E-05,7.00573E-05,1.30138E-05,7.00574E-05,3.71764E-13,2.57566E-12,1.24674E-87,8.6377E-87,0.141568,0.0305067,22.6277,1.49464,0.0625,0.244623,1,0,0.6875,0.468417,1,0,0.0625,0.244623,0.974385,0.00918178
